 ,Area,Mean,Perim.,Circ.,AR,Round,Solidity
2811,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
2812,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
2813,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
2814,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2815,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2816,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2817,45,255,24.3848,0.9510,1.1763,0.8501,0.8738
2818,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2819,23,255,16.7279,1.0000,1.1487,0.8705,0.8846
2820,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
2821,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
2822,95,255,35.2132,0.9628,1.1711,0.8539,0.9179
2823,31,255,22.7279,0.7541,1.1921,0.8389,0.8378
2824,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
2825,20,255,15.3137,1.0000,1.0829,0.9235,0.8889
2826,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2827,130,255,41.6985,0.9395,1.0803,0.9257,0.9059
2828,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2829,19,255,14.7279,1.0000,1.1615,0.8610,0.8837
2830,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
2831,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2832,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
2833,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
2834,19,255,14.7279,1.0000,1.1615,0.8610,0.8837
2835,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
2836,148,255,44.8701,0.9238,1.0322,0.9688,0.9164
2837,10,255,11.3137,0.9817,1.2411,0.8058,0.8000
2838,14,255,13.3137,0.9925,1.2637,0.7913,0.8485
2839,3,255,7.0711,0.7540,2.7020,0.3701,0.6667
2840,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
2841,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2842,13,255,13.3137,0.9216,1.2874,0.7768,0.8125
2843,21,255,15.3137,1.0000,1.0000,1.0000,0.9130
2844,19,255,15.0711,1.0000,1.2733,0.7854,0.9744
2845,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2846,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2847,16,255,13.8995,1.0000,1.1505,0.8692,0.8889
2848,10,255,11.3137,0.9817,1.2411,0.8057,0.8000
2849,21,255,16.4853,0.9710,1.1299,0.8850,0.9130
2850,14,255,13.3137,0.9925,1.2637,0.7913,0.8485
2851,12,255,12.4853,0.9674,1.7557,0.5696,0.8889
2852,16,255,13.8995,1.0000,1.2344,0.8101,0.8889
2853,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
2854,17,255,14.7279,0.9849,1.0392,0.9623,0.8293
2855,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2856,13,255,12.4853,1.0000,1.7350,0.5764,0.9286
2857,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2858,5,255,8.4853,0.8727,1.0000,1.0000,0.7143
2859,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
2860,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
2861,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
2862,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
2863,59,255,26.9706,1.0000,1.1345,0.8814,0.9291
2864,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2865,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
2866,6,255,9.0711,0.9163,1.5933,0.6276,0.8571
2867,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
2868,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
2869,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
2870,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
2871,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
2872,8,255,10.4853,0.9144,1.3083,0.7643,0.8000
2873,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2874,15,255,13.3137,1.0000,1.1275,0.8869,0.8571
2875,46,255,28.9706,0.6887,2.4746,0.4041,0.8440
2876,11,255,11.0711,1.0000,1.3721,0.7288,0.9565
2877,22,255,15.8995,1.0000,1.1014,0.9079,0.9362
2878,10,255,11.8995,0.8875,2.0412,0.4899,0.8000
2879,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
2880,17,255,13.8995,1.0000,1.2632,0.7917,0.9189
2881,36,255,20.7279,1.0000,1.1857,0.8434,0.9351
2882,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2883,15,255,13.3137,1.0000,1.1275,0.8869,0.8571
2884,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
2885,14,255,12.4853,1.0000,1.0199,0.9805,0.9333
2886,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
2887,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2888,4,255,7.6569,0.8574,1.4676,0.6814,0.8000
2889,11,255,12.4853,0.8868,1.6885,0.5922,0.8148
2890,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
2891,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2892,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
2893,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
2894,20,255,15.3137,1.0000,1.0381,0.9633,0.9091
2895,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
2896,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
2897,7,255,11.3137,0.6872,1.2802,0.7811,0.7000
2898,11,255,11.0711,1.0000,1.3721,0.7288,0.9565
2899,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2900,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
2901,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2902,29,255,18.9706,1.0000,1.0599,0.9434,0.8657
2903,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2904,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
2905,8,255,10.4853,0.9144,1.5537,0.6436,0.8000
2906,7,255,8.4853,1.0000,1.0688,0.9356,0.8750
2907,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2908,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2909,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
2910,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2911,13,255,12.4853,1.0000,1.1481,0.8710,0.8966
2912,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2913,6,255,9.6569,0.8085,1.8091,0.5528,0.8571
2914,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2915,15,255,13.0711,1.0000,1.1366,0.8798,0.9677
2916,11,255,11.8995,0.9762,1.0351,0.9661,0.8462
2917,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
2918,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
2919,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2920,16,255,13.8995,1.0000,1.1505,0.8692,0.8889
2921,12,255,11.3137,1.0000,1.0000,1.0000,0.8571
2922,29,255,19.5563,0.9529,1.2250,0.8163,0.8406
2923,21,255,16.1421,1.0000,1.1157,0.8963,0.8571
2924,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
2925,4,255,7.6569,0.8574,1.4676,0.6814,0.8000
2926,17,255,14.7279,0.9849,1.0445,0.9574,0.8500
2927,8,255,10.4853,0.9144,1.1952,0.8367,0.8000
2928,11,255,11.0711,1.0000,1.3721,0.7288,0.9565
2929,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2930,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2931,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
2932,26,255,17.3137,1.0000,1.1835,0.8449,0.9286
2933,16,255,13.3137,1.0000,1.2089,0.8272,0.8889
2934,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2935,14,255,12.7279,1.0000,1.2637,0.7913,0.8485
2936,53,255,26.3848,0.9567,1.4132,0.7076,0.9138
2937,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2938,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
2939,16,255,13.8995,1.0000,1.1505,0.8692,0.8889
2940,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
2941,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
2942,18,255,14.7279,1.0000,1.1296,0.8853,0.8571
2943,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
2944,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
2945,17,255,14.7279,0.9849,1.1384,0.8784,0.8293
2946,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
2947,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2948,21,255,15.8995,1.0000,1.0618,0.9418,0.9130
2949,11,255,11.8995,0.9762,1.0351,0.9661,0.8462
2950,21,255,15.3137,1.0000,1.0000,1.0000,0.9130
2951,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2952,16,255,13.3137,1.0000,1.2089,0.8272,0.8889
2953,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2954,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2955,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2956,11,255,13.3137,0.7798,1.1864,0.8429,0.8148
2957,96,255,44.2843,0.6152,1.2965,0.7713,0.8205
2958,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2959,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
2960,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2961,87,255,37.1127,0.7938,1.1538,0.8667,0.8488
2962,9,255,9.6569,1.0000,1.0000,1.0000,1.0000
2963,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
2964,53,255,32.0416,0.6487,1.9343,0.5170,0.7794
2965,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2966,24,255,16.9706,1.0000,1.0000,1.0000,0.8571
2967,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
2968,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
2969,54,255,45.9411,0.3215,1.8646,0.5363,0.6034
2970,21,255,16.7279,0.9431,1.4330,0.6979,0.8400
2971,4,255,8.4853,0.6981,1.6367,0.6110,0.7273
2972,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2973,15,255,13.0711,1.0000,1.1366,0.8798,0.9677
2974,5,255,9.0711,0.7636,2.1882,0.4570,0.7692
2975,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
2976,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
2977,14,255,12.4853,1.0000,1.0199,0.9805,0.9333
2978,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2979,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
2980,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2981,14,255,15.3137,0.7502,1.2911,0.7745,0.7568
2982,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
2983,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2984,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2985,16,255,13.3137,1.0000,1.2089,0.8272,0.8889
2986,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
2987,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
2988,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
2989,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2990,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
2991,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
2992,25,255,16.7279,1.0000,1.1468,0.8720,0.9091
2993,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2994,16,255,13.6569,1.0000,1.0000,1.0000,1.0000
2995,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
2996,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
2997,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
2998,78,255,32.0416,0.9547,1.1650,0.8584,0.8914
2999,170,255,47.6985,0.9390,1.1087,0.9019,0.9239
3000,7,255,8.4853,1.0000,1.0688,0.9356,0.8750
3001,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
3002,12,255,11.3137,1.0000,1.0000,1.0000,0.8571
3003,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
3004,15,255,13.0711,1.0000,1.1366,0.8798,0.9677
3005,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
3006,14,255,12.4853,1.0000,1.0199,0.9805,0.9333
3007,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
3008,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
3009,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
3010,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
3011,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
3012,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
3013,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
3014,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
3015,11,255,11.0711,1.0000,1.3721,0.7288,0.9565
3016,13,255,12.4853,1.0000,1.1481,0.8710,0.8966
3017,18,255,14.4853,1.0000,1.2175,0.8214,0.9474
3018,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
3019,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
3020,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
3021,22,255,16.1421,1.0000,1.2162,0.8222,0.8627
3022,144,255,43.2132,0.9690,1.0644,0.9395,0.9505
3023,17,255,13.8995,1.0000,1.2632,0.7917,0.9189
3024,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
3025,165,255,62.2843,0.5345,3.1383,0.3186,0.8505
3026,15,255,13.3137,1.0000,1.1275,0.8869,0.8571
3027,12,255,11.6569,1.0000,1.3333,0.7500,1.0000
3028,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
3029,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
3030,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
3031,22,255,15.8995,1.0000,1.1014,0.9079,0.9362
3032,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
3033,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
3034,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
3035,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
3036,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
3037,96,255,34.6274,1.0000,1.0657,0.9383,0.9275
3038,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
3039,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
3040,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
3041,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
3042,12,255,11.8995,1.0000,1.1349,0.8811,0.8571
3043,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
3044,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
3045,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
3046,163,255,54.6274,0.6864,2.2588,0.4427,0.9006
3047,18,255,14.7279,1.0000,1.1296,0.8853,0.8571
3048,8,255,10.4853,0.9144,1.1952,0.8367,0.8000
3049,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
3050,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
3051,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
3052,11,255,11.0711,1.0000,1.3721,0.7288,0.9565
3053,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
3054,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
3055,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
3056,9,255,9.6569,1.0000,1.0000,1.0000,1.0000
3057,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
3058,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
3059,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
3060,12,255,11.3137,1.0000,1.0000,1.0000,0.8571
3061,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
3062,17,255,13.8995,1.0000,1.2632,0.7917,0.9189
3063,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
3064,6,255,8.4853,1.0000,1.8091,0.5528,0.8000
3065,5,255,8.4853,0.8727,1.0000,1.0000,0.7143
3066,11,255,13.3137,0.7798,1.5987,0.6255,0.7333
3067,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
